_id,workerId,taskID,forecast,treatment,timestamp,Category,BrierScore,PPPayment
ZxTDY95DLF7ZEcqAd,35a11311,8,0.47,3,1538836015543,Politics,0.5618000000000001,0.595
8EG8NJemAPezKSKAL,35a11311,9,0.55,3,1538836015543,Politics,0.6050000000000001,0.59
Sfi6LcSQn65tkrdLi,35a11311,10,1,3,1538836015545,Politics,2,0.355
KpK7q9mqvemi26Ed3,35a11311,11,0.3,3,1538836015545,Politics,0.18,0.545
K9hgiGpsp4uvjvmyo,35a11311,12,0.5,3,1538836015545,Politics,0.5,0.42
JRRd5n9pEJgaQ6fts,35a11311,13,0.7,3,1538836032605,Entertainment,0.9799999999999999,0.55
3GHsxsHnZCuhqTRPx,35a11311,14,0.3,3,1538836032606,Entertainment,0.9799999999999999,0.7
ee45CbsMMDwt8SXyE,35a11311,15,0.6,3,1538836032608,Entertainment,0.72,0.595
akaDHfhQy4xziMoPb,35a11311,16,0.75,3,1538836032608,Entertainment,0.125,0.54
XCrWBbjQBZ6iiFsin,35a11311,17,1,3,1538836032608,Entertainment,2,0.515
rs8GoGSCzoTxWGqRK,35a11311,18,0.4,3,1538836032609,Entertainment,0.32000000000000006,0.52
XGEZ7grhG6pPfHgKG,4333450c,1,0.79,3,1538836243294,Sports,0.08819999999999997,0.62
bgHmbbyNakbANA8Ke,4333450c,2,0.7,3,1538836243295,Sports,0.9799999999999999,0.61
dq4pFwdDECmpTntub,4333450c,3,0.8,3,1538836243295,Sports,1.2800000000000002,0.475
wqrZz2vdH2N8JRcKm,4333450c,4,0.3,3,1538836243299,Sports,0.9799999999999999,0.67
5jenWrSkXJqJZpoji,4333450c,5,0.76,3,1538836243300,Sports,1.1552,0.43
9hzgPuMgQcguyGCKg,4333450c,6,0.31,3,1538836243301,Sports,0.1922,0.66
YLZeaYyfFiWB6Xbvk,e8c9a5a0,1,0.67,3,1538836247714,Sports,0.21779999999999994,0.575
BHrx8nEBWKux6RdyW,e8c9a5a0,2,0.75,3,1538836247714,Sports,1.125,0.535
eye6946sEgJfugypr,e8c9a5a0,3,0.47,3,1538836247714,Sports,0.44179999999999997,0.43
rjtXzqsnopMvwseHc,e8c9a5a0,4,0.71,3,1538836247715,Sports,0.16820000000000004,0.575
jriMLocuSdJ6789S2,e8c9a5a0,5,0.63,3,1538836247715,Sports,0.7938000000000001,0.43
wR38h7vDJ5Tao9ZpL,e8c9a5a0,6,0.61,3,1538836247715,Sports,0.7442,0.555
nfPtsAJdvfBG42t9q,e8c9a5a0,7,0.66,3,1538836275907,Politics,0.8712000000000001,0.54
BL3H9ZPMfxP6bAMnr,e8c9a5a0,8,0.69,3,1538836275907,Politics,0.19220000000000007,0.535
m5QZtRf9QhsLM5v6u,e8c9a5a0,9,0.44,3,1538836275907,Politics,0.3872,0.55
uJmtsczizcQzsuHjH,e8c9a5a0,10,0.81,3,1538836275908,Politics,1.3122000000000003,0.38
7BmYrqoLJza2Zd7ds,e8c9a5a0,11,0.73,3,1538836275909,Politics,1.0657999999999999,0.415
bWfcHaR4WMk8vFJk4,e8c9a5a0,12,0.77,3,1538836275909,Politics,1.1858,0.38
3L5ntrCXoPte5Zssb,e8c9a5a0,13,0.77,3,1538836303472,Entertainment,1.1858,0.445
PzZuzxqsQFehSkmwA,e8c9a5a0,14,0.67,3,1538836303473,Entertainment,0.21779999999999994,0.585
CqPLxsfXyuRh7nEwp,e8c9a5a0,15,0.61,3,1538836303473,Entertainment,0.7442,0.545
wT6r2nNYZuvYo7Euc,e8c9a5a0,16,0.71,3,1538836303473,Entertainment,0.16820000000000004,0.575
R4iNHRcKiqyzRKwFe,e8c9a5a0,17,0.7,3,1538836303474,Entertainment,0.9799999999999999,0.44
XZmhzwDXh5Rkqy2Fq,e8c9a5a0,18,0.83,3,1538836303474,Entertainment,1.3778,0.51
nxSsG54rQtmGtAdgw,4333450c,7,0.9,3,1538836329433,Politics,1.62,0.54
6i8bfcRNrzDy9gnvj,4333450c,8,0.22,3,1538836329435,Politics,1.2168,0.405
ciurDMbPj7YxGS8b5,4333450c,9,0.22,3,1538836329436,Politics,0.0968,0.51
stYSH637vFhhvnQu6,4333450c,10,0.1,3,1538836329436,Politics,0.020000000000000004,0.52
HoXGh6uiStkB7BdTK,4333450c,11,0.23,3,1538836329437,Politics,0.1058,0.41
NATJYFneii6QJazXH,4333450c,12,0.16,3,1538836329437,Politics,0.0512,0.53
N6mB8WdzziNu4dkGD,f658312f,1,0.11,3,1538836465480,Sports,1.5842,0.365
quP5XJvD3B2egGj4q,f658312f,2,1,3,1538836465481,Sports,2,0.68
qAEGSc4625qs6ZuNh,f658312f,3,0.14,3,1538836465482,Sports,0.039200000000000006,0.53
jDpCK67DYGzhvXcrw,f658312f,4,0.71,3,1538836465483,Sports,0.16820000000000004,0.715
jRuBpqedjBon4mkT9,f658312f,5,0.18,3,1538836465484,Sports,0.0648,0.505
HpZbbK27sXyjoJ7vv,f658312f,6,0.1,3,1538836465485,Sports,0.020000000000000004,0.435
mGNCFqeonBCKBLunz,4333450c,13,0.33,3,1538836480499,Entertainment,0.21780000000000002,0.62
44mBdeXqR3NFCuPnc,4333450c,14,0.89,3,1538836480500,Entertainment,0.024199999999999996,0.55
PkDgqqnnRmtPfLNze,4333450c,15,0.2,3,1538836480501,Entertainment,0.08000000000000002,0.475
eGWypCK22sSNh4FSJ,4333450c,16,0.7,3,1538836480502,Entertainment,0.18000000000000005,0.53
yBtsYk9rv7CMjWoFq,4333450c,17,0.12,3,1538836480503,Entertainment,0.0288,0.395
Nx7pze9KPukXywoE4,4333450c,18,0.59,3,1538836480504,Entertainment,0.6961999999999999,0.54
jhiG2Kpu3DXnRzGpW,dd9ebc1a,1,0.52,3,1538836721001,Sports,0.4608,0.595
ymQTRmMnmfpkaYE6r,dd9ebc1a,2,0.09,3,1538836721007,Sports,0.0162,0.2
ymE4xKP8rpn9WdanS,dd9ebc1a,3,0.32,3,1538836721008,Sports,0.2048,0.605
JPgFHTbwgXqNjrNG3,dd9ebc1a,4,0.86,3,1538836721010,Sports,0.039200000000000006,0.58
WNkKSNz83hB4PmSYW,dd9ebc1a,5,0.12,3,1538836721011,Sports,0.0288,0.34
GLYD4iS87auYbSoZf,dd9ebc1a,6,0.65,3,1538836721012,Sports,0.8450000000000001,0.57
6dWouuk4JRnDXQtXt,dd9ebc1a,7,0.87,3,1538836781205,Politics,1.5138,0.59
gQgr3uNkoTCTzWCBJ,dd9ebc1a,8,0.82,3,1538836781206,Politics,0.06480000000000004,0.56
w55APb7HiHScPmodx,dd9ebc1a,9,0.35,3,1538836781208,Politics,0.24499999999999997,0.67
jaXcZjWueLfDDNirp,dd9ebc1a,10,0.61,3,1538836781209,Politics,0.7442,0.4
BvP2YLXrnhHdGnWFn,dd9ebc1a,11,0.18,3,1538836781211,Politics,0.0648,0.495
ePrg3zY4Yw5viyWgL,dd9ebc1a,12,0.23,3,1538836781212,Politics,0.1058,0.465
SBHSixHqkYxDKF4RW,f658312f,7,0.83,3,1538836790825,Politics,1.3778,0.65
JWAPSEBEtxx6gszeh,f658312f,8,0.61,3,1538836790829,Politics,0.3042,0.675
NnSHGz82cdzo9d2Gt,f658312f,9,0.2,3,1538836790831,Politics,0.08000000000000002,0.52
9WxTYSfsGzEtxwne8,f658312f,10,0.06,3,1538836790833,Politics,0.0072,0.515
goyzmRnY5zNbLYPP2,f658312f,11,0.1,3,1538836790834,Politics,0.020000000000000004,0.545
boMSAukgcYLuJAX2j,f658312f,12,0.09,3,1538836790836,Politics,0.0162,0.455
3NPFxTvvvq6346w3f,dd9ebc1a,13,0.86,3,1538836835622,Entertainment,1.4791999999999998,0.56
cbbkbcZWezKbJiR5X,dd9ebc1a,14,0.68,3,1538836835623,Entertainment,0.20479999999999993,0.63
qH8tpR8wmhEMjZSNA,dd9ebc1a,15,0.93,3,1538836835624,Entertainment,1.7298000000000002,0.62
ozY3ZPCSdNSX8HorM,dd9ebc1a,16,0.34,3,1538836835625,Entertainment,0.8711999999999998,0.63
gjmtms5yqXxpoEm4f,dd9ebc1a,17,0.53,3,1538836835625,Entertainment,0.5618000000000001,0.56
ia2ePxhurhpwvvEtA,dd9ebc1a,18,0.22,3,1538836835627,Entertainment,0.0968,0.425
vii76ay8dwKHrtFAP,f658312f,13,0.63,3,1538837221709,Entertainment,0.7938000000000001,0.695
3jqQv7t5dpxipYtaW,f658312f,14,0.76,3,1538837221712,Entertainment,0.1152,0.715
Sw6zM38qFc3Eue8kw,f658312f,15,0.1,3,1538837221715,Entertainment,0.020000000000000004,0.48
5BeoXbL7qSkKZd8Mz,f658312f,16,0.22,3,1538837221717,Entertainment,1.2168,0.52
HFy37qcwnQrWhN9rp,f658312f,17,0.17,3,1538837221719,Entertainment,0.05780000000000001,0.405
t5Tqg4EXKQk9QLeD8,f658312f,18,0.31,3,1538837221720,Entertainment,0.1922,0.68
KqWS5mBYeszsmwfAP,b044fca7,1,0.47,3,1538837387880,Sports,0.5618000000000001,0.63
mbnWw9brtB9WW5wHG,b044fca7,2,0.64,3,1538837387882,Sports,0.8192,0.57
2vYqt3mGqeNd5uonw,b044fca7,3,0.1,3,1538837387884,Sports,0.020000000000000004,0.5
pWJK4rckS4EkzdLY7,b044fca7,4,0.6,3,1538837387884,Sports,0.32000000000000006,0.685
vmGYAi2oq5RooNvTa,b044fca7,5,0.04,3,1538837387887,Sports,0.0032,0.29
n5SDGYRNtRv32XiHX,b044fca7,6,0.54,3,1538837387888,Sports,0.5832,0.69
tfum8YYRQybjPaWJE,b044fca7,7,0.6,3,1538837442024,Politics,0.72,0.665
wJf5u2L2AeGbWuapz,b044fca7,8,0.65,3,1538837442025,Politics,0.24499999999999997,0.615
WoSTPC6jLsKr2dcjt,b044fca7,9,0.59,3,1538837442027,Politics,0.6961999999999999,0.675
Y5mqpD3kaLyQhRQjv,b044fca7,10,0,3,1538837442027,Politics,0,0.4
zDrf87gEdMtQYsqHG,b044fca7,11,0.06,3,1538837442028,Politics,0.0072,0.385
figKsjvEs72Dnsu7d,b044fca7,12,0,3,1538837442029,Politics,0,0.37
mFerFfJBHKp84f9xx,b044fca7,13,0.3,3,1538837485743,Entertainment,0.18,0.7
hnFBeiQZsM3r6YMie,b044fca7,14,1,3,1538837485745,Entertainment,0,0.66
fQixgwH4RMvEfPiG3,b044fca7,15,0.24,3,1538837485745,Entertainment,0.1152,0.48
BKyAPDEviNoRxSdeQ,b044fca7,16,0.43,3,1538837485747,Entertainment,0.6498000000000002,0.605
GwS5QZfhserFawu7o,b044fca7,17,0.13,3,1538837485748,Entertainment,0.033800000000000004,0.485
z6ZiroozLrSroqQDD,b044fca7,18,0.22,3,1538837485752,Entertainment,0.0968,0.505
A6aX4K6yWui6YSKCi,58d83a30,1,0.65,3,1538837733432,Sports,0.24499999999999997,0.595
doAaaSn2xgbSGKDAK,58d83a30,2,0.64,3,1538837733437,Sports,0.8192,0.56
b6SoxSwwwSgYJzKPH,58d83a30,3,0.65,3,1538837733438,Sports,0.8450000000000001,0.475
fv4EQKJiHJRoqiqR5,58d83a30,4,0.68,3,1538837733439,Sports,0.20479999999999993,0.525
CDSpmehGuDB2gZkpQ,58d83a30,5,0.66,3,1538837733440,Sports,0.8712000000000001,0.485
MmsNZtbyxqFasie3y,58d83a30,6,0.73,3,1538837733441,Sports,1.0657999999999999,0.535
HtRK3SPECSDr8YFJc,58d83a30,7,0.65,3,1538837775788,Politics,0.8450000000000001,0.565
GwoEbtfDECTr3ffNR,58d83a30,8,0.61,3,1538837775792,Politics,0.3042,0.565
Tq56NB7aqEkjCMCYw,58d83a30,9,0.66,3,1538837775797,Politics,0.8712000000000001,0.495
6kmLsNiSN5nJjjafr,58d83a30,10,0.58,3,1538837775798,Politics,0.6728,0.42
Z4bSn5QpzoJ2WraCr,58d83a30,11,0.71,3,1538837775799,Politics,1.0082,0.355
R5DMKS3bpZZWFrAyC,58d83a30,12,0.62,3,1538837775800,Politics,0.7688,0.36
AGB2RZ33HJkDvtttj,58d83a30,13,0.61,3,1538837836082,Entertainment,0.7442,0.51
TywtmRdYZey7zLhtQ,58d83a30,14,0.71,3,1538837836083,Entertainment,0.16820000000000004,0.655
cT9cygSN5vhjttdLk,58d83a30,15,0.33,3,1538837836084,Entertainment,0.21780000000000002,0.63
A3tK66gzBGFygz4Zu,58d83a30,16,0.85,3,1538837836084,Entertainment,0.04500000000000001,0.505
v4LsJus4pJM25t9qk,58d83a30,17,0.53,3,1538837836085,Entertainment,0.5618000000000001,0.505
DAdYbsPd3mgCqCAnP,58d83a30,18,0.73,3,1538837836086,Entertainment,1.0657999999999999,0.395
8Ph3zjhpAPzR2pcP7,daca547c,1,0.56,3,1538838862859,Sports,0.38719999999999993,0.655
Eqa2NB5MpMuxM5SGW,daca547c,2,0.46,3,1538838862861,Sports,0.4232,0.635
X8RNctXWsbrPHTD37,daca547c,3,0.13,3,1538838862862,Sports,0.033800000000000004,0.455
o8vvLAPMbg7NSrmha,daca547c,4,0.58,3,1538838862863,Sports,0.35280000000000006,0.61
YWy4tPybL9bxXrdLA,daca547c,5,0.26,3,1538838862864,Sports,0.13520000000000001,0.455
5bS2ATnWmcCZA6zpj,daca547c,6,0.24,3,1538838862865,Sports,0.1152,0.43
HwAnHN9mTABgGG8ZL,daca547c,7,0.44,3,1538838905111,Politics,0.3872,0.565
9s2ZYXbFHbZtuqstp,daca547c,8,0.5,3,1538838905113,Politics,0.5,0.645
eHJF2raGdBuNLqHip,daca547c,9,0.46,3,1538838905115,Politics,0.4232,0.59
vrZZvhBmAhiFRLH26,daca547c,10,0.09,3,1538838905116,Politics,0.0162,0.38
5kf7nAupWMbSS9uQP,daca547c,11,0.23,3,1538838905117,Politics,0.1058,0.43
sxiCL7wiYREkaqYRD,daca547c,12,0.22,3,1538838905118,Politics,0.0968,0.41
2hwvEQe9mpxy8xhCL,daca547c,13,0.36,3,1538838951887,Entertainment,0.2592,0.61
YcpxpDMGk8MzqbZZS,daca547c,14,0.38,3,1538838951888,Entertainment,0.7688,0.64
JLKXSqbCrs8g7EssW,daca547c,15,0.38,3,1538838951888,Entertainment,0.2888,0.64
pDwNxJ7afTjoH9Xrh,daca547c,16,0.56,3,1538838951889,Entertainment,0.38719999999999993,0.605
4vdKv5MbrZqExQ4FF,daca547c,17,0.43,3,1538838951890,Entertainment,0.36979999999999996,0.555
PauNjbJkyuYRJN9mw,daca547c,18,0.45,3,1538838951891,Entertainment,0.405,0.6
whLy9e3tkSLQEx8eh,2da431ce,1,1,3,1538839013615,Sports,0,0.775
nbPSXft9jTqgbaeZo,2da431ce,2,0,3,1538839013619,Sports,0,0.345
kXJsdXKhaT65t2Qz2,2da431ce,3,0,3,1538839013622,Sports,0,0.465
nz5FyQqBxhT9Rc2vv,2da431ce,4,1,3,1538839013624,Sports,0,0.77
847b2rLYNszCQbXHc,2da431ce,5,0,3,1538839013626,Sports,0,0.42
5P8FEAgCYJ6auRCuy,2da431ce,6,0.82,3,1538839013629,Sports,1.3447999999999998,0.745
2d3yGidMsJjwqu5Yn,2da431ce,7,0,3,1538839058728,Politics,0,0.355
7FPZ2TSZrFNfqkCsc,2da431ce,8,0,3,1538839058729,Politics,2,0.35
3Dn9uRH3kzfdSYus5,2da431ce,9,0,3,1538839058732,Politics,0,0.365
2GqPcAqmWJgAuq8nb,2da431ce,10,1,3,1538839058732,Politics,2,0.5
QBh3sEnx22mRAHTWr,2da431ce,11,0,3,1538839058734,Politics,0,0.43
Ffm4xxsJG9XBKtmee,2da431ce,12,0,3,1538839058738,Politics,0,0.535
sqEcN48T8tQcJBExy,2da431ce,13,1,3,1538839182241,Entertainment,2,0.705
puQLwkB3fAKcgtGPt,2da431ce,14,1,3,1538839182242,Entertainment,0,0.815
HMFbrHBd5GhgnWYBT,2da431ce,15,0,3,1538839182242,Entertainment,0,0.43
fwaMaxrAShF5TG52r,2da431ce,16,0.83,3,1538839182243,Entertainment,0.057800000000000025,0.655
GRvaYFA6eahMAAzCF,2da431ce,17,0,3,1538839182245,Entertainment,0,0.46
k8EiiTdocyoPNAZSF,2da431ce,18,0,3,1538839182246,Entertainment,0,0.46
rCcRg8zebZvWbv94T,eba8a2db,1,0.53,3,1538839970880,Sports,0.44179999999999997,0.61
5hrPynhH9T9gxPzjm,eba8a2db,2,0.4,3,1538839970881,Sports,0.32000000000000006,0.65
2ko8tS22KppxRjXEc,eba8a2db,3,0.56,3,1538839970882,Sports,0.6272000000000001,0.625
LtAfkRJx4cC3jz6wg,eba8a2db,4,0.76,3,1538839970882,Sports,0.1152,0.645
rEPMxqT36jeRPx8u8,eba8a2db,5,0.34,3,1538839970882,Sports,0.23120000000000004,0.71
iej63cnsaxifFhqNN,eba8a2db,6,0.67,3,1538839970884,Sports,0.8978000000000002,0.52
oADoPwZGmSG6iZhjL,63e934bd,1,0.68,3,1538839973901,Sports,0.20479999999999993,0.49
xLhoJaC66x6QL8zP2,63e934bd,2,0.94,3,1538839973927,Sports,1.7671999999999999,0.55
NWFMtcuhzyiXLr4QK,63e934bd,3,0.38,3,1538839973930,Sports,0.2888,0.59
twNnBjKq5zWhNxRAL,63e934bd,4,0.9,3,1538839973933,Sports,0.01999999999999999,0.595
ipPQsZ2LQdg9DJehX,63e934bd,5,0.87,3,1538839973936,Sports,1.5138,0.485
mfFfAeh4Pcbvng9jc,63e934bd,6,0.66,3,1538839973939,Sports,0.8712000000000001,0.52
fMucYQZ7uDcPCW3Pk,63e934bd,7,0.78,3,1538839993599,Politics,1.2168,0.525
vdfZp5fBuAmHHP73q,63e934bd,8,0.267,3,1538839993603,Politics,1.074578,0.305
htacC8XTrmNixDccR,63e934bd,9,0.62,3,1538839993619,Politics,0.7688,0.445
dgTDdhea473EYPhQo,63e934bd,10,0.45,3,1538839993626,Politics,0.405,0.4
3SQae5ks4QP5oEJK7,63e934bd,11,0.78,3,1538839993631,Politics,1.2168,0.36
v4C3MSKn828FcibYq,63e934bd,12,0.55,3,1538839993633,Politics,0.6050000000000001,0.385
5jQabjfCXPvJ88txB,63e934bd,13,0.58,3,1538840029607,Entertainment,0.6728,0.615
8KwwnWqgNy88JNX9i,63e934bd,14,0.72,3,1538840029610,Entertainment,0.15680000000000002,0.585
ZXSzXShS7ZWo24W5i,63e934bd,15,0.64,3,1538840029614,Entertainment,0.8192,0.515
jKi5Pbm4rQNxgjhLG,63e934bd,16,0.34,3,1538840029619,Entertainment,0.8711999999999998,0.625
4DxobKZWT8XaAH3LE,63e934bd,17,0.76,3,1538840029623,Entertainment,1.1552,0.48
bH7M5xS2T5tfWmcD5,63e934bd,18,0.51,3,1538840029626,Entertainment,0.5202,0.545
X6BKgeZfZjxnupoYZ,eba8a2db,7,0.86,3,1538840080641,Politics,1.4791999999999998,0.58
jRgwNq9aDKBtLfbmR,eba8a2db,8,0.11,3,1538840080641,Politics,1.5842,0.315
6gq5sKWbs5mcHhsew,eba8a2db,9,0.84,3,1538840080641,Politics,1.4111999999999998,0.545
siknDbYxkEvGgFQTc,eba8a2db,10,0,3,1538840080641,Politics,0,0.34
65Q4CrBYz9GnXp7s8,eba8a2db,11,0.03,3,1538840080642,Politics,0.0018,0.36
Q6wdegZHthvWodgQF,eba8a2db,12,0.06,3,1538840080643,Politics,0.0072,0.405
GW8RorCkivucAqaAw,eba8a2db,13,0.91,3,1538840163490,Entertainment,1.6562000000000001,0.535
ivxDxGJskCDbca2g2,eba8a2db,14,0.8,3,1538840163491,Entertainment,0.07999999999999996,0.62
4kY93YK7rScpXfyFH,eba8a2db,15,0.28,3,1538840163492,Entertainment,0.15680000000000002,0.44
shWTXkSg6ynhrZfPn,eba8a2db,16,0.78,3,1538840163493,Entertainment,0.09679999999999998,0.565
RoxTPzzAaGDnDbk9B,eba8a2db,17,0.32,3,1538840163494,Entertainment,0.2048,0.625
QZBtGJgCnuk2PSWrq,eba8a2db,18,0.19,3,1538840163494,Entertainment,0.0722,0.375
LBgnvFd3xrFEcw5fx,e004e4fb,1,0.6,3,1538840294518,Sports,0.32000000000000006,0.56
xMgNEXGi82SRHsupq,e004e4fb,2,0.5,3,1538840294521,Sports,0.5,0.61
fm2K3kpvSxMgHo5Gt,e004e4fb,3,0,3,1538840294522,Sports,0,0.245
7JJjRduHtJBJFTjNM,e004e4fb,4,0.7,3,1538840294523,Sports,0.18000000000000005,0.635
nkuePQEMA92YdeT9o,e004e4fb,5,0.5,3,1538840294524,Sports,0.5,0.51
CQ3Hgwy6JsSWBDzix,e004e4fb,6,0.51,3,1538840294526,Sports,0.5202,0.505
fhDmrE7SBzHvk5JhP,e004e4fb,7,0.44,3,1538840340548,Politics,0.3872,0.56
iBLTeMkvTddR8ipfw,e004e4fb,8,0.16,3,1538840340549,Politics,1.4111999999999998,0.255
vHma4Acv7nGckGcBD,e004e4fb,9,0.5,3,1538840340550,Politics,0.5,0.535
iLnRjq6XRkteJpcdT,e004e4fb,10,0.37,3,1538840340552,Politics,0.2738,0.47
YA7qpCFuNGH9vNneu,e004e4fb,11,0.4,3,1538840340553,Politics,0.32000000000000006,0.43
Jmsmpq3coCdDMA4QS,e004e4fb,12,0.4,3,1538840340554,Politics,0.32000000000000006,0.365
wrfgH3ded8fPkKNoj,e004e4fb,13,1,3,1538840615281,Entertainment,2,0.515
TDzzf2d65N97PXp2x,e004e4fb,14,1,3,1538840615284,Entertainment,0,0.565
qAvEq725Ab7kRMkDr,e004e4fb,15,0.37,3,1538840615286,Entertainment,0.2738,0.605
8a3ENooiyhnxWaC2n,e004e4fb,16,0.51,3,1538840615288,Entertainment,0.48019999999999996,0.6
4KeAoBjtYZKd8recX,e004e4fb,17,0.42,3,1538840615290,Entertainment,0.35279999999999995,0.485
SJKy3Qu4PNwdorBvr,e004e4fb,18,0.46,3,1538840615291,Entertainment,0.4232,0.535
exY2LKu2XfiJmGg6c,ffa2e73b,1,0.52,3,1538840993270,Sports,0.4608,0.61
89JpAiabq7hsWxQAW,ffa2e73b,2,0.6,3,1538840993275,Sports,0.72,0.585
xqR2uW3xHPHmE9czE,ffa2e73b,3,0.59,3,1538840993277,Sports,0.6961999999999999,0.505
KRXP7MNp5wHog3c6K,ffa2e73b,4,0.3,3,1538840993280,Sports,0.9799999999999999,0.615
Yc8TWb2C74k7ZsNkd,ffa2e73b,5,0.51,3,1538840993281,Sports,0.5202,0.475
KCP6kH4Hd33H4Xi4Q,ffa2e73b,6,0.52,3,1538840993284,Sports,0.5408000000000001,0.635
F7rxEN54y9oqpGnKc,ffa2e73b,7,0.14,3,1538841003037,Politics,0.039200000000000006,0.25
SddooK6m2q5zcJDQW,ffa2e73b,8,0.49,3,1538841003039,Politics,0.5202,0.55
5kDcS8jFurodmibc2,ffa2e73b,9,0.54,3,1538841003040,Politics,0.5832,0.62
7QDgr2ZHiitvppEcq,ffa2e73b,10,0.56,3,1538841003041,Politics,0.6272000000000001,0.48
vHvhDWN2u6HPMeZXS,ffa2e73b,11,0.31,3,1538841003042,Politics,0.1922,0.585
MN6c7KxY5MMcSFXgf,ffa2e73b,12,0,3,1538841003043,Politics,0,0.39
DyQWqbstefcB4b4Gh,ffa2e73b,13,0.34,3,1538841008248,Entertainment,0.23120000000000004,0.625
rjemTqGbD4x2YZjWb,ffa2e73b,14,0.13,3,1538841008249,Entertainment,1.5138,0.265
eMR7mwN5vEkAeYwzL,ffa2e73b,15,0.51,3,1538841008251,Entertainment,0.5202,0.605
wdrs29arSjXcwpMKw,ffa2e73b,16,0,3,1538841008252,Entertainment,2,0.19
CZprL4GYroo42DAQr,ffa2e73b,17,0.51,3,1538841008254,Entertainment,0.5202,0.545
LJZgn2hoWK9joBG2D,ffa2e73b,18,0.07,3,1538841008255,Entertainment,0.009800000000000001,0.205
nAAzbFzqZNPhYfMTQ,b3865f7c,1,0.72,3,1538841207339,Sports,0.15680000000000002,0.615
wMCXKWQY5Fpr5QnE3,b3865f7c,2,0.25,3,1538841207340,Sports,0.125,0.375
mXLfGXs586EmFupKD,b3865f7c,3,0.13,3,1538841207342,Sports,0.033800000000000004,0.425
4y9Lxp7JSBnsrL56c,b3865f7c,4,0.81,3,1538841207342,Sports,0.07219999999999996,0.6
D28uYjuPqDifda25f,b3865f7c,5,0.53,3,1538841207343,Sports,0.5618000000000001,0.505
v6Dn3Ya6QxDmzggrt,b3865f7c,6,0.25,3,1538841207345,Sports,0.125,0.405
dfLdi3P8pKmTSwDGr,b3865f7c,7,0.34,3,1538841303584,Politics,0.23120000000000004,0.63
W9AZQbj7jkwHc3sBL,b3865f7c,8,0.68,3,1538841303585,Politics,0.20479999999999993,0.58
vFauPhnsdyGCjuyR4,b3865f7c,9,0.07,3,1538841303586,Politics,0.009800000000000001,0.245
ewG8btDMnC8n2ck4k,b3865f7c,10,0.8,3,1538841303587,Politics,1.2800000000000002,0.455
nJ3mHy3jnC7Q87Fee,b3865f7c,11,0.66,3,1538841303588,Politics,0.8712000000000001,0.405
ESNfffMMMZCk6h6Yu,b3865f7c,12,0.79,3,1538841303589,Politics,1.2482000000000002,0.43
bHF6EspdSF3JKqCTK,b3865f7c,13,0.29,3,1538841340398,Entertainment,0.1682,0.395
L8ft4vejMbY85SHGF,b3865f7c,14,0.82,3,1538841340400,Entertainment,0.06480000000000004,0.625
jg4BKWt35RrfpFLYC,b3865f7c,15,0.86,3,1538841340402,Entertainment,1.4791999999999998,0.515
r2uRCHxYpxKB9GLmW,b3865f7c,16,0.86,3,1538841340403,Entertainment,0.039200000000000006,0.54
XL8QXiywZywwoatxZ,b3865f7c,17,0.86,3,1538841340404,Entertainment,1.4791999999999998,0.51
xPA3v8Jj2JG3j7YPK,b3865f7c,18,0.57,3,1538841340406,Entertainment,0.6497999999999999,0.56
LMYzs5MQudertekj4,789ab899,1,1,3,1538843134943,Sports,0,0.71
yG2ngsbB28BRdhGEJ,789ab899,2,0,3,1538843134946,Sports,0,0.265
GQPybzn7hNvGvtSrT,789ab899,3,0,3,1538843134949,Sports,0,0.4
9zX3vbRTC8Pr4umpn,789ab899,4,1,3,1538843134950,Sports,0,0.67
2f4vv4yJcBFLusKfY,789ab899,5,0,3,1538843134952,Sports,0,0.325
jfBQEQSCebxE43WGr,789ab899,6,1,3,1538843134955,Sports,2,0.66
yTDeuiZdES83GQ2sc,789ab899,7,1,3,1538843248375,Politics,2,0.665
hQRJFHw2BHzZLMgGY,789ab899,8,0,3,1538843248376,Politics,2,0.31
B7xpeEeuv3xGCRk2x,789ab899,9,0,3,1538843248377,Politics,0,0.355
WQviExb6otQW3fTne,789ab899,10,1,3,1538843248379,Politics,2,0.43
XFoBaDJnHZw7Pngbf,789ab899,11,1,3,1538843248381,Politics,2,0.52
dQkxR2TcpM4KHBgDF,789ab899,12,1,3,1538843248384,Politics,2,0.54
bYWtjoPd9H9d5rfJY,789ab899,13,1,3,1538843957785,Entertainment,2,0.65
vS2ESK8kuqRrJZxQX,789ab899,14,1,3,1538843957787,Entertainment,0,0.73
fExxzEz3jNSH67CvE,789ab899,15,1,3,1538843957789,Entertainment,2,0.645
iJvzNtdRAjnzY7cNp,789ab899,16,0,3,1538843957790,Entertainment,2,0.325
cBS3fQnoDQsmTaXs7,789ab899,17,0,3,1538843957795,Entertainment,0,0.35
BqjKkEBwwAufv2J7Y,789ab899,18,0,3,1538843957797,Entertainment,0,0.35
ZykPL8prn4T8WR36m,3f390b29,1,0.76,3,1538844268190,Sports,0.1152,0.53
Ap3QDv24yk6kka4JM,3f390b29,2,0.74,3,1538844268192,Sports,1.0952,0.55
nN6DFaM9mvQwtNvTt,3f390b29,3,0.39,3,1538844268192,Sports,0.3042,0.51
tyTBhPS2YxfmFPEpp,3f390b29,4,0.56,3,1538844268193,Sports,0.38719999999999993,0.635
